60200096;Atzgersdorfer Straße;48.170512114508;16.2963645186708
60200098;Auernheimergasse;48.2031467312409;16.5181136465557
60200099;Augasse;48.2297110122788;16.357440974838
60200100;Broßmannplatz;48.2518473542982;16.3986107643092
60200101;Aumannplatz;48.228161109595;16.3365641276351
60200102;Autokaderstraße;48.2774477474419;16.3880106439566
60200103;Aßmayergasse;48.178725129796;16.3377139711988
60200104;Bacherplatz;48.1882424344826;16.3568570699034
60200105;Badeteich Süßenbrunn;48.2773341557111;16.4864480327905
60200106;Badgasse;48.2090138465414;16.2239962393821
60200107;Rettichgasse;48.2015481251631;16.2623812514725
60200108;Duchekgasse;48.2085528832398;16.5174578763983
60200109;Barawitzkagasse;48.2446211909494;16.3556802768812
60200110;Barichgasse;48.1980453868818;16.3950264863256
60200111;Morelligasse;48.2504297189845;16.4041354033066
60200112;Bauernfeldplatz;48.2208777337549;16.3607198256251
60200113;Linzer Straße/Hochsatzengasse;48.1968538025152;16.2771046389792
60200114;Baumgartner Friedhof;48.2015541125449;16.2790000842287
60200115;Baumgasse;48.1932908598258;16.4047552408526
60200116;Nußdorf, Beethovengang;48.2595449662256;16.3630554453638
60200117;Belgradplatz;48.1742803205892;16.3607377919308
60200118;Bellevuestraße;48.24867107879;16.3285242058422
60200119;Jedlesee, Bellgasse;48.26224812605;16.3871662275896
60200120;Belvederegasse;48.1901468811105;16.3719577498294
60200121;Benatzkygasse;48.2301897372099;16.4395739412651
60200122;Berggasse;48.2180646489047;16.3617349218961
60200123;Bergmillergasse;48.2013744907877;16.2567757640996
60200124;Yppengasse;48.2147126864166;16.335665812351
60200125;Theodor-Körner-Gasse;48.2497178957151;16.4076567992203
60200127;Fernkorngasse;48.1740766408535;16.3633339231019
60200128;Bernreiterplatz;48.2814053647847;16.4063452589055
60200129;Mühlschüttel;48.249251317104;16.4107919195619
60200130;Berzeliusgasse;48.2756541643088;16.4104954755181
60200131;Beschußamt;48.1773833412063;16.4339954033507
60200132;Anton-Schall-Gasse;48.2893196796889;16.4158494346115
60200133;Bettelheimstraße;48.2789961569016;16.4924936946526
60200134;Bezirksamt Donaustadt;48.240355600455;16.4364388209235
60200135;Döblinger Hptstr./Gatterburgg.;48.2389137145355;16.3546022985402
60200136;Laxenburger Str./Gudrunstr.;48.1783597354899;16.3737543803977
60200137;Bezirksamt Margareten;48.1906738852852;16.3549975572652
60200138;Bibernellweg;48.2472533554225;16.4790998137664
60200139;Kretschekgasse;48.224630267994;16.283509626955
60200140;Binsenweg;48.2087085336498;16.464807617596
60200141;Biomull-Werk;48.1730881835867;16.470691582707
60200142;Bischoffgasse;48.1833791867911;16.3219934537267
60200143;Bischofgasse;48.1380665348123;16.3976854995666
60200144;Blaasstraße;48.2371247622384;16.3415138448506
60200145;Blechturmgasse;48.1843554668806;16.3682746571645
60200146;Bleibtreustraße;48.1779224569136;16.4492577800279
60200147;Blériotgasse;48.1709734201109;16.4256410712084
60200148;Blindengasse;48.2109713977147;16.3404807822739
60200149;Blumengasse;48.2214941976573;16.3317311914066
60200150;Hetmanekgasse;48.1373171795522;16.3169718712885
60200152;Bohattaweg;48.137940643893;16.2297095245891
60200153;Borkowskigasse;48.2371247622384;16.3301950722707
60200155;Maculangasse/Wagramer Straße;48.262487336849;16.4536864743786
60200156;Braillegasse;48.20277552379;16.2946397533253
60200157;Brandstätte;48.2102650117309;16.3705384116805
60200158;Braungasse;48.2269223505346;16.2960501083213
60200159;Grimmgasse;48.1868769386215;16.3280391155888
60200160;Braunhubergasse;48.1717881835058;16.4186701446036
60200161;Braunschweiggasse;48.1894881182707;16.2954572202338
60200162;Scheffelstraße;48.2516619274407;16.4055457583027
60200163;Breiteneckergasse;48.1440250185469;16.3292877738337
60200164;Breitenlee Friedhof;48.2511654586731;16.4929159028361
60200165;Breitenlee Ort;48.2511953665666;16.4975871423135
60200166;Breitensee;48.1982429836204;16.306362767783
60200167;Roschégasse;48.1539323137541;16.4502908426046
60200168;Bretschneidergasse;48.2542398985997;16.3481254453417
60200169;Brigittagasse;48.2332774054181;16.3747245609045
60200170;Brigittaplatz;48.232643132193;16.3703317991652
60200171;Brockhausengasse;48.2076908108652;16.4770067391544
60200172;Thaliastraße/Brunnengasse;48.2090497655855;16.3354322503771
60200173;Neulerchenfelder Str./Brunneng;48.2110911231869;16.3359442900891
60200174;Brunner Str./Erlaaer Str.;48.1461948378046;16.2968136763128
60200175;Brückengasse;48.1913026899933;16.3476044224769
60200176;Brünner Straße;48.2677556708484;16.4037042119702
60200177;Bergtaidingweg;48.14660841173;16.3973171903001
60200178;Brünnlbadgasse;48.2153950679987;16.345735926686
60200179;Brüßlgasse;48.2060624123431;16.3203764862153
60200180;Bubergasse;48.2704524171516;16.4514766187797
60200181;Buchbindergasse;48.1636938932829;16.270331341737
60200182;Grünhaufenbrücke;48.1909014535943;16.4542613961605
60200183;Computerstr./Gutheil-Schoder-G;48.1599728472277;16.3368695548317
60200184;Hütteldorf, Bujattigasse;48.2026318298611;16.2551408302825
60200185;Bundessportbad;48.240206029116;16.4205655898531
60200186;Bunsengasse;48.2631032995037;16.3910738990755
60200187;Burgersteingasse;48.2025659700089;16.2982509807674
60200188;Burggasse-Stadthalle;48.2022965424591;16.3373097293209
60200189;Campingplatz Wien-West 2;48.214509167342;16.2495443260625
60200190;Burgring;48.2039250607107;16.363720198674
60200191;Burgstall;48.2699920071251;16.3612947474069
60200192;Rathausplatz/Burgtheater;48.2104446023115;16.3606569435552
60200193;Bärenmühldurchgang;48.1995123747969;16.3662893803866
60200194;Börnergasse;48.2475644204551;16.3316323767253
60200195;Börse;48.2155626691014;16.3660019194957
60200196;Bösendorferstraße/Karlsplatz U;48.2012727048458;16.3707719736544
60200197;Camillo-Sitte-Gasse;48.2050027281439;16.3273024970558
60200198;Breitenfurter Str./Willergasse;48.1379646231396;16.2571171239076
60200199;Campingplatz Wien-Süd;48.149838968714;16.2994277737896
60200200;Campingplatz Wien-West 1;48.2112826833602;16.2535148796183
60200201;Campingplatzweg;48.2758275467608;16.4811300063085
60200202;Canisiusgasse;48.2280474083223;16.3548089110556
60200203;Carabelligasse;48.2802157205021;16.4108098858676
60200204;Carlbergergasse;48.1412137074689;16.2979545367237
60200205;Castelligasse;48.1886377028103;16.3583392901222
60200206;Celtesgasse;48.2518234282899;16.2962297713781
60200207;Hafen Freudenau;48.1786053286712;16.4723804154411
60200208;Chimanistraße;48.2395060294373;16.343867430895
60200209;Cobenzl Parkplatz;48.2639883590608;16.3214364982505
60200210;Cobenzlgasse;48.2639405183955;16.3299974429082
60200211;Columbusplatz;48.182037520014;16.3737184477863
60200212;Triester Str./Computerstr.;48.1576358204124;16.3420169014097
60200213;Concordiaplatz;48.2137010689159;16.3700623045799
60200214;Corvinusgasse;48.1445644849411;16.2807428158799
60200215;Cottagegasse;48.2338518347618;16.3421336823967
60200216;Cottagestraße;48.2151676084818;16.2262959265094
60200217;Czartoryskigasse;48.2278080363962;16.3274462275013
60200218;Dahliengasse;48.2869108450886;16.4449009508999
60200219;Dammstraße;48.2345997799714;16.3751377859352
60200220;Dampfkraftwerk Donaustadt;48.1980274235041;16.4600914623544
60200221;Dampfschiffhaufen;48.2171368955376;16.432225722241
60200222;Danzergasse;48.2087324798247;16.4886129726252
60200223;Daphneweg;48.2443519846746;16.5302498860441
60200224;Daringergasse;48.2466491660105;16.3344620698703
60200225;Davidgasse;48.1754724298752;16.3563270638857
60200226;Deindorfstraße;48.2168555734528;16.5432035924411
60200227;Deißenhofergasse;48.1585466742932;16.2805901022816
60200228;Laxenburger Str./Heizwerkstr.;48.1396071748666;16.358743532
60200229;Dietmayrgasse;48.2393145748656;16.3686699158895
60200230;Dirnelwiese;48.2929118001261;16.3792969857007
60200231;Dobrowskygasse;48.1435514822615;16.3317401745594
60200232;Doeltergasse;48.2594911407954;16.4382534177974
60200233;Dommayergasse;48.1864696784265;16.2989157340777
60200234;Donauinsel;48.2289989006584;16.4109805657716
60200235;Floridsdorfer Brücke;48.2485634049766;16.3877411493714
60200236;Donaustadtstraße;48.233684293536;16.4436882252664
60200237;Donauwarte;48.2845556959609;16.3459784718127
60200238;Siebeckstraße;48.2418333417788;16.4346511735081
60200239;Dopschstraße;48.2692385999523;16.4388283395793
60200240;Dorfmeistergasse;48.1645267474588;16.2961758724611
60200241;Dornbacher Straße;48.228161109595;16.3018711913624
60200242;Dostalgasse;48.1598949480491;16.2631268531583
60200243;Dostgasse;48.2201535288135;16.2531735198103
60200244;Dr.-Adolf-Schärf-Heim;48.2458296105496;16.3698826415231
60200245;Stubentor;48.2070681940144;16.3802761493604
60200246;Ring/Volkstheater U;48.206780829838;16.3598574429523
60200247;Dr.-Neumann-Gasse;48.1381804358543;16.2882257821966
60200248;Dr.-Schober-Straße;48.1667616058592;16.2726669614757
60200249;Draugasse;48.285470271845;16.4386307102168
60200250;Dunantgasse;48.2600293925476;16.3889269255464
60200251;Dänenstraße;48.2371008293422;16.3345519013987
60200252;Döblinger Bad;48.2512312560157;16.3572702949341
60200253;Döblinger Friedhof;48.2391111535981;16.3293955716678
60200254;Döblinger Steg;48.2407743978774;16.3654000482553
60200255;Dörmanngasse;48.2224757365113;16.5340856923073
60200256;Kraftwerk Simmering;48.1850142956962;16.4308063840921
60200257;Eberstorferweg;48.1547353621675;16.2800870457225
60200258;Edelsteingasse;48.2622959682994;16.425605138597
60200259;Edenstraße;48.2148024739865;16.2463283573453
60200260;Edmund-Hawranek-Platz;48.2914056506059;16.3865463900435
60200261;Eduard-Kittenberger-Gasse;48.1368016167822;16.3034701925681
60200262;Albrechtskreithgasse;48.2192796811127;16.3204663177437
60200263;Egon-Friedell-Gasse;48.2738904128279;16.436411871465
60200264;Eibesbrunnergasse;48.171033329625;16.3374624429192
60200266;Eichbachgasse;48.2216318536312;16.2473793862277
60200267;Eichenstraße;48.180426275557;16.3498412275344
60200268;Einsiedeleigasse;48.1833851762962;16.2643485619447
60200269;Einsiedlerplatz;48.1852598569974;16.3494729182679
60200270;Luzegasse;48.1608237382456;16.450156095312
60200271;Eipeldauer Straße;48.2630434976295;16.4362591578667
60200272;Eisenstadtplatz;48.1694756595115;16.3845700964185
60200273;Eisstoßgasse;48.2179569106669;16.4409214141913
60200274;Elderschplatz;48.2179449397375;16.412256173475
60200275;Elsbeergasse;48.2184596871705;16.2544042117495
60200276;Elterleinplatz;48.2181783723543;16.3310574549435
60200277;Embelgasse;48.1827143473756;16.3524193923998
60200278;Endemanngasse;48.153093294524;16.2904356377956
60200279;Engerthstraße/Innstraße;48.2335167517616;16.3925830687528
60200280;Engerthstraße/Traisengasse;48.2363289874361;16.3892233695902
60200281;Englisch-Feld-Gasse;48.2099237878926;16.5359991038625
60200282;Donaumarina;48.2061222808525;16.4309680808432
60200283;Erdbergstr./Schlachthausgasse;48.1952909287469;16.4079712095698
60200285;Erlaaer Straße;48.1418491132051;16.3165316967992
60200286;Erlachplatz;48.1786173087962;16.3694604333396
60200287;Erndtgasse;48.2373222082052;16.3226582070369
60200288;Erzherzog-Karl-Straße;48.2295673939261;16.4532283335837
60200289;Erdberg;48.1915242669567;16.4139989051262
60200290;Donaustadtbrücke;48.2117915115908;16.4401308967413
60200291;Eselstiege;48.2243908800855;16.2868154272006
60200292;Eslarngasse;48.1967280558147;16.3958798858455
60200293;Esterházygasse;48.1951232612965;16.350937172181
60200294;Etrichstraße;48.148436488434;16.4614389352806
60200295;Daumegasse;48.1639874909027;16.3743921842494
60200296;Evangelischer Friedhof;48.1798452567679;16.360270667983
60200297;Eßling Schule;48.2140901549353;16.5263601808639
60200298;Eßling Friedhof;48.2162629963445;16.5316512578873
60200299;Aspernstraße;48.2224458118244;16.4747609509441
60200300;Fasangasse;48.1884101244485;16.3850282372134
60200301;Heiligenstadt, 12.-Februar-Pl.;48.2489282986487;16.3627140855558
60200302;Diesterweggasse;48.1937579487766;16.3063358183245
60200303;Wattmanngasse/Elisabethallee;48.1763829670413;16.2953584055525
60200304;Döblinger Frhf./F.-Dahn-Str.;48.2400385086972;16.325990956741
60200305;Felmayergasse;48.2729696505787;16.4322886043109
60200306;Fendigasse;48.1839362077705;16.3557880747153
60200307;Sonnleithnergasse;48.1789827012666;16.3630105295996
60200308;Gspöttgraben;48.2558847078683;16.3145554031742
60200309;Fernsprechamt Heiligenstadt;48.2541262552779;16.3605760951796
60200311;Feuerwache Am Steinhof;48.2153352103291;16.2780568531804
60200312;Feuerwache Grinzing;48.2615304869365;16.332494759398
60200314;Fickeysstraße;48.1672409193752;16.4235569797492
60200315;Filmteichstraße;48.1526258350019;16.3968500663524
60200316;Finsterbuschstraße Nord;48.172255468435;16.4998059810653
60200317;Billgasse;48.2244387577568;16.4833578282131
60200318;Löschniggasse;48.2227390730017;16.4806179665965
60200319;1. Haidequerstraße Mitte;48.1824388258114;16.4291265345108
60200320;Dammhaufengasse;48.195650214293;16.4472365706386
60200321;Pfarrgasse/Traviatagasse;48.1425924080468;16.3431757281262
60200322;Zimbagasse;48.2061582019246;16.2192261852234
60200323;Auhof;48.2075650907648;16.2182021057995
60200324;1. Haidequerstraße Süd;48.1809174409433;16.4281383876983
60200325;Giefinggasse;48.2683057947301;16.4259105657936
60200327;Rodaun Wohnheim;48.1272567756318;16.2289729060561
60200328;Heinrich-von-Buol-Gasse;48.2649511429323;16.4257039532783
60200329;Fischergrund;48.2155207688772;16.4408854815799
60200330;Fichtnergasse;48.1871224909987;16.288881552354
60200331;Florian-Geyer-Gasse;48.1569346916079;16.3918015344556
60200332;Florian-Hedorfer-Straße;48.1656172267256;16.4312555417341
60200333;Florianigasse;48.2127911946835;16.3456820277689
60200334;Floridsdorf;48.2567938161037;16.4002995970434
60200335;Joseph-Lister-Gasse;48.1751429552059;16.2695318411341
60200336;Flotowgasse;48.2405889308704;16.3383607582034
60200337;Flugfeldstraße;48.2156584409137;16.5043334900973
60200338;Flötzersteig;48.2038352540677;16.2788563537833
60200339;Flötzersteigbrücke;48.2071879286119;16.2907769976035
60200340;Mauerbachstraße/Baumschule;48.2181245033834;16.2178966786029
60200341;Forsthausgasse;48.2452373688674;16.3749850723369
60200342;Frachtenbahnhof Lobau Hafen;48.1864217652497;16.4776355598532
60200343;Franz-Asenbauer-Gasse;48.1547413550189;16.2712745727853
60200344;Franz-Josef-Spital;48.174915316925;16.3488890133332
60200345;Franz-Josefs-Bahnhof;48.225988773169;16.3611510169615
60200346;Krankenanstalt Rudolfstiftung;48.1966202726828;16.392286624709
60200347;Franz-Pletersky-Weg;48.2132700778739;16.4506232192598
60200348;Franzensbrücke;48.2137908582598;16.3917296692329
60200349;Franzosenweg;48.1401526822458;16.3827914321559
60200350;Forchheimergasse;48.1409559462957;16.3078090553904
60200351;Freesienweg;48.2045896249744;16.2426272983747
60200352;Freiheitsplatz;48.3014338568748;16.4162446933365
60200353;Freihofsiedlung;48.242527327021;16.450272876299
60200354;Kraftwerk Freudenau;48.1744240940332;16.4791357463777
60200355;Freyenthurmgasse;48.2054397756961;16.2567937304053
60200357;Friedensbrücke;48.2270300699041;16.3648790253906
60200358;Baumgarten;48.1990633013251;16.2714901684535
60200359;Friedensgasse;48.2032545006422;16.4024645368781
60200360;Mariabrunn Kirche;48.2077327174967;16.2314163236289
60200361;Friedjunggasse;48.1652217808796;16.4191282853985
60200362;Obkirchergasse;48.2457338951867;16.3421336823967
60200363;Friedrich-Engels-Platz;48.2442742137092;16.3797281770371
60200364;Friedstraße;48.2454407657738;16.4046384598657
60200365;Frödenplatz;48.1553046799216;16.3586537004716
60200366;Frömmlgasse;48.2562495492994;16.3921249279579
60200367;Fröschelgasse;48.2519310952393;16.3205202166607
60200368;Flurschützstr./Längenfeldgasse;48.1793540811087;16.3400675572432
60200369;Fultonstraße;48.2532170996102;16.4140438208904
60200370;Funkengerngasse;48.2153830964704;16.2934360108445
60200371;Seegasse;48.2230682417096;16.3613935620882
60200372;Ottakringer Friedhof;48.2140781831019;16.3015208484016
60200373;Kaltenleutgebner Str. 10/63;48.1318255704612;16.2463193741925
60200374;Altes Gasthaus Maut;48.1290855415083;16.232880577542
60200375;Gasthaus Zum Friedhof;48.2964558576545;16.4332138690535
60200376;Gatterburggasse;48.2395897905871;16.3491405416128
60200377;Gattergasse;48.1605121459896;16.422550866631
60200378;Gatterhölzl;48.1758797774484;16.3187595187039
60200379;Gaudenzdorfer Gürtel;48.1872422722193;16.3430948797507
60200380;Gaußplatz;48.2262820140478;16.3699095909816
60200381;Gaßmannstraße;48.1747715448584;16.3133426775406
60200382;Geiereckstraße;48.1750351266725;16.3992216187024
60200383;Geistingergasse;48.2453689787227;16.3627500181672
60200384;Gellertplatz;48.1750111647454;16.3826387185576
60200385;Gemeindeberggasse;48.1811809911617;16.2648606016567
60200386;General-Motors-Werk;48.2177115060564;16.5031297476166
60200387;Genochplatz;48.2291604730716;16.4557975152963
60200388;Brünner Str./Hanreitergasse;48.2841432348118;16.4130107583137
60200389;Gerhardusgasse;48.2316976914714;16.3662534477753
60200390;Geringergasse;48.1680018203818;16.4259644647107
60200391;Gernotgasse;48.2197405478549;16.5330436465777
60200392;Geroldgasse;48.2390632896529;16.2835904753306
60200393;Gersthof;48.2311591414791;16.3291170939298
60200394;Ehrenpreisgasse;48.2180706343558;16.4611424912368
60200395;Gersthofer Friedhof;48.2299743115451;16.3161993201441
60200396;Getreidemarkt;48.2018115692984;16.362929681224
60200397;Geusaugasse;48.2038532154089;16.3942898677926
60200399;Zippererstraße;48.1794978403254;16.411124296217
60200400;Heinrich-Drimmel-Platz;48.1879489757221;16.3911188148397
60200401;Ghelengasse;48.1803004885426;16.2595066425633
60200403;Gladiolenweg;48.2375495692835;16.4790548980022
60200404;Glanzing;48.2432512153875;16.3215532792375
60200405;Glatzgasse;48.2333492094387;16.3531739772385
60200406;Glawatschweg;48.1636759178639;16.2661901082772
60200407;Glockengasse;48.2178372012478;16.3817404032735
60200408;Gloriettegasse;48.1829958570096;16.2920615884598
60200409;Glossystraße;48.2124380154611;16.2359528158137
60200410;Gobergasse;48.1793660610589;16.2686155595443
60200411;Goethehof;48.229196377983;16.4193798136781
60200412;Gogolgasse;48.1827922118972;16.2758559807343
60200413;Goldhammergasse;48.1443067405934;16.3227570217182
60200414;Gotthelfgasse;48.2272754298437;16.4726858426377
60200415;Graben/Petersplatz;48.2091575225665;16.3695682311737
60200416;Graf-Seilern-Gasse;48.1706558985177;16.308231263574
60200417;Grasbergergasse;48.1864397326962;16.4006679063099
60200418;Grasgasse;48.2299563593654;16.2822519855572
60200419;Gredlerstraße;48.2140063520425;16.3798719074825
60200420;Gregor-Mendel-Straße;48.2338578183669;16.337758886963
60200421;Gregorygasse;48.1572043576666;16.3053925872762
60200422;Eßling, Schippanisiedlung;48.2193754459721;16.5442995370877
60200423;Greutberggasse;48.2278798480916;16.2051585678741
60200424;Griegstraße;48.2492154262652;16.375317448992
60200425;Enkplatz;48.1743402262398;16.415310445441
60200426;Grinzing;48.2554899584695;16.3421516487023
60200427;Am Bahnhof;48.2239480095032;16.4510903432075
60200428;Grinzinger Straße;48.2547542810027;16.365364115644
60200429;Donaustadtstraße/Lange Allee;48.2273771641078;16.4445236584806
60200430;Großer Biberhaufen;48.2022067329609;16.4733775454065
60200431;Großjedlersdorf;48.2765031348401;16.4085730808101
60200432;Großmarktstraße;48.1465244984494;16.3670080326139
60200434;Gruschaplatz;48.1953927265741;16.2826382611294
60200435;Gräßlplatz;48.1766824823116;16.397326173453
60200436;Gumpendorfer Straße;48.1907277831339;16.3375612576005
60200437;Grenzgasse;48.1932848714783;16.3296830325588
60200438;Guneschgasse;48.2365324197662;16.3535512696578
60200439;Gunoldstraße;48.2446570850123;16.3617079724376
60200440;Guntherstraße;48.2023743772302;16.3267635078854
60200441;Eßling, Stadtgrenze;48.2084451249865;16.5399427079598
60200442;Gusenleithnergasse;48.1946501966037;16.2900583453762
60200443;Gustav-Pick-Gasse;48.2419829083597;16.3261257040336
60200444;Gutheil-Schoder-Gasse;48.1593496504864;16.3357107281152
60200445;Gutraterplatz;48.2077207441769;16.3093451745263
60200446;Gußhausstraße;48.1978118624808;16.3751557522409
60200447;Gußriegelstraße;48.1663302198649;16.3588333635284
60200448;Gymnasiumstraße;48.2300102158855;16.3447477798734
60200449;Günselgasse;48.2165562929422;16.2548623525444
60200450;Dornbach;48.2263657968474;16.307719223862
60200451;Gütenbachstraße;48.1380725296103;16.2413427075184
60200453;Lusthaus;48.1910930892812;16.4398434358503
60200454;Haberditzlgasse;48.2704763344423;16.4531654515138
60200455;Haberlandtgasse;48.2188307809465;16.4899334960928
60200456;Neulerchenfelder Str/Haberlg;48.211701718741;16.3311562696247
60200457;Habsburgergasse;48.2076249575177;16.3677985500639
60200458;Beingasse;48.1994045975227;16.3322791637299
60200459;Hadersdorfer Hauptstraße;48.2099178014891;16.2192351683763
60200460;Hadersdorf;48.2103787525051;16.2235830143514
60200461;Oberzellergasse;48.1918656133768;16.3949636042557
60200462;Stammersdorfer Kellergasse;48.3072717800521;16.4034257342321
60200463;11. Haidequerstraße;48.1753586115924;16.4632625153073
60200464;7. Haidequerstraße;48.1791264615246;16.4423227860345
60200465;Haidestraße;48.1795158101991;16.4266921000908
60200466;Dreherstraße/Valiergasse;48.1566050978336;16.4737009389088
60200467;Eckpergasse;48.2333252747763;16.3160466065458
60200468;Halteraugasse;48.2519490397089;16.3639357943422
60200469;Halterlacken;48.1601166607852;16.4612772385294
60200470;Hans-Mandl-Berufsschule;48.1815283961976;16.3386033033301
60200471;Empergergasse;48.2863071243184;16.414178568183
60200472;Hütteldorfer Str./Lützowgasse;48.197243016537;16.2948912816048
60200473;Hardeggasse;48.2208897039984;16.457791775227
60200474;Hardtgasse;48.2370589467468;16.3490417269315
60200475;Harrachgasse;48.2222961881274;16.4251919135663
60200476;Hartlebengasse;48.2256656078057;16.4647447355261
60200477;Haschafeld;48.2252047944064;16.4751831591276
60200478;Haselbrunnerstraße;48.137233251082;16.2511433272682
60200479;Hasenleiten;48.1617585036579;16.4178706440008
60200481;Hasnerstraße;48.2103667798039;16.3185349398828
60200482;Haspelmeistergasse;48.2177534044878;16.2441634175106
60200483;Haspingerplatz;48.2773640482963;16.4050966006606
60200484;Geiselbergstraße;48.1753885637966;16.4071896752726
